프로젝트,D/P&BOM 코드,D/P&BOM 내역,설계기능,도면종류,협력사,직영책임부서,작업 출도계획,작업 출도실적
P1,DPBOM000000698,가공,F2,D2,,D3,2014-06-01,2014-05-26
P1,DPBOM000000699,가공,F4,D7,,D3,2014-06-01,2014-05-20
P1,DPBOM000000700,가공,F2,D2,,D3,2014-07-10,2014-07-03
P1,DPBOM000000701,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000702,가공,F4,D7,,D3,2014-07-10,2014-06-30
P1,DPBOM000000703,의장,F1,D8,,D1,2014-07-08,2014-05-28
P1,DPBOM000000704,공작,F2,D4,,D3,2014-07-14,2014-07-06
P1,DPBOM000000705,철의장,F2,D5,,D3,2013-01-21,2011-09-18
P1,DPBOM000000706,가공,F2,D2,,D3,2014-06-22,2014-06-18
P1,DPBOM000000707,가공,F2,D2,,D3,2014-06-22,2014-06-18
P1,DPBOM000000708,가공,F4,D7,,D3,2014-06-22,2014-06-05
P1,DPBOM000000709,가공,F2,D2,,D3,2014-06-23,2014-06-18
P1,DPBOM000000710,가공,F2,D2,,D3,2014-06-01,2014-05-26
P1,DPBOM000000711,가공,F2,D2,,D3,2014-06-02,2014-05-26
P1,DPBOM000000712,가공,F4,D7,,D3,2014-06-02,2014-05-21
P1,DPBOM000000713,가공,F2,D2,,D3,2014-07-10,2014-07-04
P1,DPBOM000000714,족장,F3,D3,,D4,2014-06-30,2014-06-26
P1,DPBOM000000715,재마킹,F4,D6,,D3,2014-07-03,2014-06-17
P1,DPBOM000000716,가공,F4,D7,,D3,2014-07-10,2014-06-19
P1,DPBOM000000717,의장,F1,D8,,D1,2014-07-08,2014-05-28
P1,DPBOM000000718,공작,F2,D4,,D3,2014-07-14,2014-07-07
P1,DPBOM000000719,철의장,F2,D5,,D3,2013-03-11,2011-12-04
P1,DPBOM000000720,가공,F2,D2,,D3,2014-06-22,2014-06-15
P1,DPBOM000000721,가공,F2,D2,,D3,2014-06-23,2014-06-15
P1,DPBOM000000722,가공,F4,D7,,D3,2014-06-23,2014-06-19
P1,DPBOM000000723,가공,F2,D2,,D3,2014-06-01,2014-05-26
P1,DPBOM000000724,가공,F2,D2,,D3,2014-07-13,2014-06-18
P1,DPBOM000000725,족장,F3,D3,,D4,2014-07-16,2014-06-26
P1,DPBOM000000726,재마킹,F4,D6,,D3,2014-07-06,2014-06-23
P1,DPBOM000000727,가공,F4,D7,,D3,2014-07-13,2014-07-09
P1,DPBOM000000728,의장,F1,D8,,D1,2014-07-09,2014-05-28
P1,DPBOM000000729,공작,F2,D4,,D3,2014-07-16,2014-06-18
P1,DPBOM000000730,철의장,F2,D5,,D3,2013-02-03,2011-09-22
P1,DPBOM000000731,가공,F2,D2,,D3,2014-06-24,2014-06-18
P1,DPBOM000000732,가공,F2,D2,,D3,2014-06-23,2014-06-15
P1,DPBOM000000733,가공,F2,D2,,D3,2014-07-17,2014-07-09
P1,DPBOM000000734,족장,F3,D3,,D4,2014-07-23,2014-06-26
P1,DPBOM000000735,재마킹,F4,D6,,D3,2014-07-13,2014-07-01
P1,DPBOM000000736,가공,F4,D7,,D3,2014-07-17,2014-07-09
P1,DPBOM000000737,의장,F1,D8,,D1,2014-07-17,2014-05-28
P1,DPBOM000000738,공작,F2,D4,,D3,2014-07-23,2014-07-13
P1,DPBOM000000739,철의장,F2,D5,,D3,2013-01-28,2011-09-22
P1,DPBOM000000740,가공,F2,D2,,D3,2014-07-01,2014-06-17
P1,DPBOM000000741,의장,F1,D8,,D1,2014-08-24,2014-05-28
P1,DPBOM000000742,철의장,F2,D5,,D3,2013-02-06,2011-10-07
P1,DPBOM000000743,가공,F2,D2,D5,D3,2014-10-07,2014-10-05
P1,DPBOM000000744,족장,F3,D3,,D4,2014-10-27,2014-06-26
P1,DPBOM000000745,공작,F2,D4,D5,D3,2014-11-02,2014-10-27
P1,DPBOM000000746,철의장,F2,D5,D5,D3,2013-01-28,2011-10-10
P1,DPBOM000000747,가공,F2,D2,D5,D3,2014-07-22,2014-07-17
P1,DPBOM000000748,족장,F3,D3,,D4,2014-08-12,2014-06-26
P1,DPBOM000000749,공작,F2,D4,D5,D3,2014-08-12,2014-08-04
P1,DPBOM000000750,철의장,F2,D5,D5,D3,2013-02-21,2011-12-05
P1,DPBOM000000751,가공,F2,D2,D5,D3,2014-07-16,2014-07-08
P1,DPBOM000000752,족장,F3,D3,,D4,2014-08-06,2014-06-26
P1,DPBOM000000753,공작,F2,D4,D5,D3,2014-08-06,2014-08-04
P1,DPBOM000000754,철의장,F2,D5,D5,D3,2013-02-11,2011-11-21
P1,DPBOM000000755,가공,F2,D2,,D3,2014-09-11,2014-07-27
P1,DPBOM000000756,족장,F3,D3,,D4,2014-10-01,2014-06-26
P1,DPBOM000000757,공작,F2,D4,,D3,2014-10-02,2014-07-27
P1,DPBOM000000758,철의장,F2,D5,,D3,2013-03-31,2011-12-26
P1,DPBOM000000759,가공,F2,D2,,D3,2014-07-31,2014-07-24
P1,DPBOM000000760,족장,F3,D3,,D4,2014-08-21,2014-06-26
P1,DPBOM000000761,공작,F2,D4,,D3,2014-08-21,2014-07-27
P1,DPBOM000000762,철의장,F2,D5,,D3,2013-03-21,2011-12-26
P1,DPBOM000000763,가공,F2,D2,,D3,2014-07-28,2014-07-24
P1,DPBOM000000764,족장,F3,D3,,D4,2014-08-18,2014-06-26
P1,DPBOM000000765,공작,F2,D4,,D3,2014-08-18,2014-07-27
P1,DPBOM000000766,철의장,F2,D5,,D3,2013-04-15,2011-12-26
P1,DPBOM000000767,철의장,F2,D5,D5,D3,2013-03-06,2011-11-27
P1,DPBOM000000768,철의장,F2,D5,,D3,2013-04-10,2011-12-28
P1,DPBOM000000769,철의장,F2,D5,,D3,2013-04-07,2011-12-29
P1,DPBOM000000770,철의장,F2,D5,D5,D3,2013-03-06,2011-10-11
P1,DPBOM000000771,철의장,F2,D5,D5,D3,2013-01-21,2011-10-05
P1,DPBOM000000772,철의장,F2,D5,,D3,2013-03-06,2011-12-01
P1,DPBOM000000773,철의장,F2,D5,,D3,2013-04-07,2011-12-29
P1,DPBOM000000774,가공,F2,D2,,D3,2014-10-01,2014-09-17
P1,DPBOM000000775,재마킹,F4,D6,,D3,2014-10-13,2014-09-24
P1,DPBOM000000776,가공,F4,D7,,D3,2014-10-01,2014-09-18
P1,DPBOM000000777,공작,F2,D4,,D3,2014-10-27,2014-09-17
P1,DPBOM000000778,철의장,F2,D5,,D3,2013-03-31,2011-12-14
P1,DPBOM000000779,가공,F2,D2,,D3,2014-10-01,2014-09-17
P1,DPBOM000000780,재마킹,F4,D6,,D3,2014-10-13,2014-09-24
P1,DPBOM000000781,가공,F4,D7,,D3,2014-10-01,2014-09-18
P1,DPBOM000000782,공작,F2,D4,,D3,2014-10-27,2014-09-17
P1,DPBOM000000783,철의장,F2,D5,,D3,2013-03-31,2011-12-18
P1,DPBOM000000784,가공,F2,D2,,D3,2014-10-14,2014-09-17
P1,DPBOM000000785,재마킹,F4,D6,,D3,2014-10-29,2014-09-24
P1,DPBOM000000786,가공,F4,D7,,D3,2014-10-14,2014-09-24
P1,DPBOM000000787,공작,F2,D4,,D3,2014-11-09,2014-09-17
P1,DPBOM000000788,철의장,F2,D5,,D3,2013-04-02,2011-12-25
P1,DPBOM000000789,가공,F4,D2,,D3,2014-08-07,2014-08-06
P1,DPBOM000000790,공작,F4,D4,,D3,2014-08-28,2014-08-26
P2,DPBOM000000791,도장,F1,D1,,D1,2014-06-15,2014-04-21
P2,DPBOM000000792,도장,F1,D1,,D1,2014-05-28,2014-03-31
P2,DPBOM000000003,가공,F2,D2,D6,D3,2014-03-24,2014-03-16
P2,DPBOM000000004,족장,F3,D3,,D4,2014-03-19,2014-03-16
P2,DPBOM000000793,재마킹,F4,D6,,D3,2014-03-19,2014-03-04
P2,DPBOM000000005,공작,F2,D4,D6,D3,2014-03-19,2014-03-11
P2,DPBOM000000006,철의장,F2,D5,D6,D3,2014-01-26,2013-12-16
P2,DPBOM000000007,가공,F2,D2,D6,D3,2014-02-27,2014-02-18
P2,DPBOM000000009,가공,F4,D7,,D3,2014-02-25,2014-02-12
P2,DPBOM000000795,도장,F1,D1,,D1,2014-05-13,2014-03-31
P2,DPBOM000000796,가공,F2,D2,D6,D3,2014-03-25,2014-03-17
P2,DPBOM000000797,재마킹,F4,D6,,D3,2014-03-26,2014-03-10
P2,DPBOM000000799,가공,F4,D7,,D3,2014-03-25,2014-03-13
P2,DPBOM000000800,의장,F1,D8,,D1,2014-03-20,2014-01-23
P2,DPBOM000000801,공작,F2,D4,D6,D3,2014-03-26,2014-03-17
P2,DPBOM000000802,철의장,F2,D5,D6,D3,2014-02-10,2013-12-16
P2,DPBOM000000803,가공,F2,D2,D6,D3,2014-03-09,2014-03-03
P2,DPBOM000000804,가공,F4,D7,,D3,2014-03-09,2014-02-24
P2,DPBOM000000805,가공,F4,D7,,D3,2014-03-05,2014-02-24
P2,DPBOM000000806,도장,F1,D1,,D1,2014-06-22,2014-03-31
P2,DPBOM000000010,가공,F2,D2,D6,D3,2014-04-03,2014-03-27
P2,DPBOM000000011,족장,F3,D3,,D4,2014-03-27,2014-03-16
P2,DPBOM000000807,재마킹,F4,D6,,D3,2014-03-27,2014-03-16
P2,DPBOM000000012,의장,F1,D8,,D1,2014-03-23,2014-01-23
P2,DPBOM000000013,공작,F2,D4,D6,D3,2014-03-27,2014-03-17
P2,DPBOM000000014,철의장,F2,D5,D6,D3,2014-02-17,2013-12-16
P2,DPBOM000000015,가공,F2,D2,D6,D3,2014-03-13,2014-03-06
P2,DPBOM000000017,가공,F4,D7,,D3,2014-03-13,2014-03-03
P2,DPBOM000000018,가공,F2,D2,D6,D3,2014-03-06,2014-02-24
P2,DPBOM000000020,가공,F4,D7,,D3,2014-03-06,2014-02-27
P2,DPBOM000000023,가공,F4,D7,,D3,2014-03-16,2014-03-05
P2,DPBOM000000808,도장,F1,D1,,D1,2014-06-16,2014-03-31
P2,DPBOM000000809,가공,F2,D2,D6,D3,2014-04-23,2014-04-13
P2,DPBOM000000810,족장,F3,D3,,D4,2014-05-06,2014-03-16
P2,DPBOM000000811,재마킹,F4,D6,,D3,2014-05-06,2014-04-16
P2,DPBOM000000813,의장,F1,D8,,D1,2014-04-15,2014-01-23
P2,DPBOM000000814,공작,F2,D4,D6,D3,2014-05-06,2014-04-24
P2,DPBOM000000815,철의장,F2,D5,D6,D3,2014-03-11,2013-12-16
P2,DPBOM000000816,가공,F2,D2,D6,D3,2014-04-08,2014-03-30
P2,DPBOM000000817,가공,F4,D7,,D3,2014-04-08,2014-03-27
P2,DPBOM000000818,가공,F2,D2,D6,D3,2014-06-16,2014-06-02
P2,DPBOM000000819,공작,F2,D4,D6,D3,2014-05-06,2014-04-24
P2,DPBOM000000820,철의장,F2,D5,D6,D3,2014-03-11,2014-02-02
P2,DPBOM000000821,도장,F1,D1,,D1,2014-05-28,2014-03-31
P2,DPBOM000000025,가공,F2,D2,D6,D3,2014-04-20,2014-04-13
P2,DPBOM000000026,족장,F3,D3,,D4,2014-05-04,2014-03-16
P2,DPBOM000000822,재마킹,F4,D6,,D3,2014-05-04,2014-04-14
P2,DPBOM000000028,공작,F2,D4,D6,D3,2014-05-04,2014-04-21
P2,DPBOM000000029,철의장,F2,D5,D6,D3,2014-03-09,2013-12-16
P2,DPBOM000000030,가공,F2,D2,D6,D3,2014-04-06,2014-04-01
P2,DPBOM000000032,가공,F4,D7,,D3,2014-04-06,2014-04-02
P2,DPBOM000000824,도장,F1,D1,,D1,2014-06-18,2014-03-31
P2,DPBOM000000043,가공,F2,D2,D5,D3,2014-04-21,2014-04-13
P2,DPBOM000000044,족장,F3,D3,,D4,2014-04-24,2014-02-19
P2,DPBOM000000045,재마킹,F4,D6,,D3,2014-04-24,2014-04-09
P2,DPBOM000000046,가공,F4,D7,,D3,2014-04-21,2014-04-08
P2,DPBOM000000047,의장,F1,D8,,D1,2014-04-15,2014-01-23
P2,DPBOM000000048,공작,F2,D4,D5,D3,2014-04-24,2014-04-22
P2,DPBOM000000049,철의장,F2,D5,D5,D3,2014-03-30,2013-11-18
P2,DPBOM000000050,가공,F2,D2,D5,D3,2014-04-03,2014-03-31
P2,DPBOM000000826,도장,F1,D1,,D1,2014-06-22,2014-03-31
P2,DPBOM000000054,가공,F2,D2,D5,D3,2014-05-04,2014-04-22
P2,DPBOM000000055,족장,F3,D3,,D4,2014-05-06,2014-02-19
P2,DPBOM000000056,재마킹,F4,D6,,D3,2014-05-13,2014-04-21
P2,DPBOM000000057,가공,F4,D7,,D3,2014-05-04,2014-04-14
P2,DPBOM000000058,의장,F1,D8,,D1,2014-04-21,2014-01-23
P2,DPBOM000000059,공작,F2,D4,D5,D3,2014-05-13,2014-04-22
P2,DPBOM000000060,철의장,F2,D5,D5,D3,2014-04-02,2013-11-18
P2,DPBOM000000061,가공,F2,D2,D5,D3,2014-04-14,2014-04-06
P2,DPBOM000000828,도장,F1,D1,,D1,2014-06-15,2014-03-31
P2,DPBOM000000065,가공,F2,D2,D5,D3,2014-05-06,2014-04-24
P2,DPBOM000000066,족장,F3,D3,,D4,2014-05-07,2014-02-19
P2,DPBOM000000067,재마킹,F4,D6,,D3,2014-05-18,2014-05-06
P2,DPBOM000000068,가공,F4,D7,,D3,2014-05-06,2014-04-21
P2,DPBOM000000069,의장,F1,D8,,D1,2014-05-05,2014-01-23
P2,DPBOM000000070,공작,F2,D4,D5,D3,2014-05-18,2014-05-15
P2,DPBOM000000071,철의장,F2,D5,D5,D3,2014-03-26,2013-12-03
P2,DPBOM000000072,가공,F2,D2,D5,D3,2014-04-17,2014-04-13
P2,DPBOM000000830,가공,F2,D2,D5,D3,2014-04-20,2014-04-13
P2,DPBOM000000831,가공,F4,D7,,D3,2014-04-20,2014-04-07
P2,DPBOM000000832,도장,F1,D1,,D1,2014-06-22,2014-03-31
P2,DPBOM000000073,가공,F2,D2,D5,D3,2014-05-06,2014-04-24
P2,DPBOM000000074,족장,F3,D3,,D4,2014-05-08,2014-02-19
P2,DPBOM000000833,재마킹,F4,D6,,D3,2014-05-14,2014-04-21
P2,DPBOM000000075,가공,F4,D7,,D3,2014-05-06,2014-04-21
P2,DPBOM000000076,의장,F1,D8,,D1,2014-05-04,2014-01-23
P2,DPBOM000000077,공작,F2,D4,D5,D3,2014-05-14,2014-04-22
P2,DPBOM000000078,철의장,F2,D5,D5,D3,2014-03-20,2013-12-03
P2,DPBOM000000079,가공,F2,D2,D5,D3,2014-04-22,2014-04-13
P2,DPBOM000000835,가공,F2,D2,D5,D3,2014-04-22,2014-04-13
P2,DPBOM000000836,가공,F4,D7,,D3,2014-04-22,2014-04-08
P2,DPBOM000000837,가공,F2,D2,D5,D3,2014-04-15,2014-04-13
P2,DPBOM000000838,도장,F1,D1,,D1,2014-05-14,2014-04-15
P2,DPBOM000000080,가공,F2,D2,D5,D3,2014-03-30,2014-03-23
P2,DPBOM000000081,족장,F3,D3,,D4,2014-03-23,2014-02-19
P2,DPBOM000000839,재마킹,F4,D6,,D3,2014-03-23,2014-03-10
P2,DPBOM000000082,가공,F4,D7,,D3,2014-03-30,2014-03-18
P2,DPBOM000000083,의장,F1,D8,,D1,2014-03-17,2014-01-23
P2,DPBOM000000084,공작,F2,D4,D5,D3,2014-03-23,2014-03-13
P2,DPBOM000000085,철의장,F2,D5,D5,D3,2014-01-08,2013-12-03
P2,DPBOM000000086,가공,F2,D2,D5,D3,2014-03-16,2014-03-06
P2,DPBOM000000840,가공,F2,D2,D5,D3,2014-03-17,2014-03-06
P2,DPBOM000000841,가공,F4,D7,,D3,2014-03-17,2014-03-05
P2,DPBOM000000842,가공,F2,D2,D5,D3,2014-02-27,2014-02-20
P2,DPBOM000000843,도장,F1,D1,,D1,2014-05-14,2014-04-15
P2,DPBOM000000087,가공,F2,D2,D5,D3,2014-05-06,2014-04-16
P2,DPBOM000000088,족장,F3,D3,,D4,2014-05-12,2014-02-19
P2,DPBOM000000089,가공,F4,D7,,D3,2014-05-06,2014-04-21
P2,DPBOM000000090,의장,F1,D8,,D1,2014-05-05,2014-01-23
P2,DPBOM000000091,공작,F2,D4,D5,D3,2014-05-18,2014-04-16
P2,DPBOM000000092,철의장,F2,D5,D5,D3,2014-03-18,2013-12-03
P2,DPBOM000000093,가공,F2,D2,D5,D3,2014-04-22,2014-04-07
P2,DPBOM000000844,가공,F2,D2,D5,D3,2014-05-05,2014-04-14
P2,DPBOM000000845,가공,F4,D7,,D3,2014-05-05,2014-04-16
P2,DPBOM000000846,가공,F2,D2,D5,D3,2014-04-17,2014-04-07
P2,DPBOM000000847,도장,F1,D1,,D1,2014-05-14,2014-04-15
P2,DPBOM000000094,가공,F2,D2,,D3,2014-03-03,2014-03-03
P2,DPBOM000000095,족장,F3,D3,,D4,2014-02-19,2014-02-11
P2,DPBOM000000096,가공,F4,D7,,D3,2014-03-03,2014-02-19
P2,DPBOM000000097,의장,F1,D8,,D1,2014-02-13,2014-01-23
P2,DPBOM000000098,공작,F2,D4,D5,D3,2014-02-19,2014-02-12
P2,DPBOM000000099,철의장,F2,D5,D5,D3,2013-12-10,2013-12-03
P2,DPBOM000000100,가공,F2,D2,,D3,2014-02-16,2014-02-12
P2,DPBOM000000848,가공,F2,D2,,D3,2014-02-13,2014-02-06
P2,DPBOM000000849,가공,F4,D7,,D3,2014-02-13,2014-02-05
P2,DPBOM000000850,가공,F2,D2,,D3,2014-01-27,2014-01-27
P2,DPBOM000000851,도장,F1,D1,,D1,2014-05-14,2014-04-15
P2,DPBOM000000101,가공,F2,D2,,D3,2014-03-06,2014-03-04
P2,DPBOM000000102,족장,F3,D3,,D4,2014-02-24,2014-02-19
P2,DPBOM000000103,가공,F4,D7,,D3,2014-03-06,2014-02-24
P2,DPBOM000000104,의장,F1,D8,,D1,2014-02-18,2014-01-23
P2,DPBOM000000105,공작,F2,D4,D5,D3,2014-02-24,2014-02-12
P2,DPBOM000000106,철의장,F2,D5,D5,D3,2014-01-05,2013-12-03
P2,DPBOM000000107,가공,F2,D2,,D3,2014-02-19,2014-02-18
P2,DPBOM000000852,가공,F2,D2,,D3,2014-02-18,2014-02-16
P2,DPBOM000000853,가공,F4,D7,,D3,2014-02-18,2014-02-13
P2,DPBOM000000854,가공,F2,D2,,D3,2014-02-02,2014-02-02
P2,DPBOM000000855,도장,F1,D1,,D1,2014-05-14,2014-04-15
P2,DPBOM000000108,가공,F2,D2,,D3,2014-02-23,2014-02-06
P2,DPBOM000000109,족장,F3,D3,,D4,2014-02-12,2014-02-11
P2,DPBOM000000856,재마킹,F4,D6,,D3,2014-02-18,2014-02-13
P2,DPBOM000000110,가공,F4,D7,,D3,2014-02-12,2014-02-05
P2,DPBOM000000111,의장,F1,D8,,D1,2014-02-06,2014-01-23
P2,DPBOM000000112,공작,F2,D4,D5,D3,2014-02-12,2014-02-10
P2,DPBOM000000113,철의장,F2,D5,D5,D3,2013-12-15,2013-12-03
P2,DPBOM000000114,가공,F2,D2,,D3,2014-01-27,2014-01-27
P2,DPBOM000000857,가공,F2,D2,,D3,2014-01-26,2014-01-26
P2,DPBOM000000858,가공,F4,D7,,D3,2014-01-26,2014-01-26
P2,DPBOM000000859,가공,F2,D2,,D3,2014-01-20,2014-01-19
P2,DPBOM000000860,도장,F1,D1,,D1,2014-05-14,2014-04-15
P2,DPBOM000000115,가공,F2,D2,,D3,2014-02-17,2014-02-10
P2,DPBOM000000116,족장,F3,D3,,D4,2014-02-12,2014-02-11
P2,DPBOM000000861,재마킹,F4,D6,,D3,2014-02-23,2014-02-13
P2,DPBOM000000117,가공,F4,D7,,D3,2014-02-17,2014-02-13
P2,DPBOM000000118,의장,F1,D8,,D1,2014-02-06,2014-01-23
P2,DPBOM000000119,공작,F2,D4,D5,D3,2014-02-12,2014-02-10
P2,DPBOM000000120,철의장,F2,D5,D5,D3,2013-12-18,2013-12-03
P2,DPBOM000000121,가공,F2,D2,,D3,2014-02-02,2014-02-02
P2,DPBOM000000863,가공,F2,D2,,D3,2014-01-30,2014-01-30
P2,DPBOM000000865,가공,F4,D7,,D3,2014-01-30,2014-01-28
P2,DPBOM000000866,가공,F2,D2,,D3,2014-01-20,2014-01-19
P2,DPBOM000000867,도장,F1,D1,,D1,2014-06-30,2014-03-31
P2,DPBOM000000122,가공,F2,D2,D5,D3,2014-05-06,2014-04-23
P2,DPBOM000000123,족장,F3,D3,,D4,2014-05-22,2014-02-19
P2,DPBOM000000124,재마킹,F4,D6,,D3,2014-05-26,2014-05-13
P2,DPBOM000000125,가공,F4,D7,,D3,2014-05-06,2014-04-21
P2,DPBOM000000126,의장,F1,D8,,D1,2014-05-18,2014-01-23
P2,DPBOM000000127,공작,F2,D4,D5,D3,2014-05-26,2014-05-22
P2,DPBOM000000128,철의장,F2,D5,D5,D3,2014-04-03,2014-02-23
P2,DPBOM000000129,가공,F2,D2,D5,D3,2014-05-05,2014-04-23
P2,DPBOM000000869,도장,F1,D1,,D1,2014-07-01,2014-03-31
P2,DPBOM000000133,가공,F2,D2,D5,D3,2014-05-07,2014-04-23
P2,DPBOM000000134,족장,F3,D3,,D4,2014-05-25,2014-02-19
P2,DPBOM000000135,재마킹,F4,D6,,D3,2014-05-28,2014-05-13
P2,DPBOM000000136,가공,F4,D7,,D3,2014-05-07,2014-04-21
P2,DPBOM000000137,의장,F1,D8,,D1,2014-05-19,2014-01-23
P2,DPBOM000000138,공작,F2,D4,D5,D3,2014-05-28,2014-05-22
P2,DPBOM000000139,철의장,F2,D5,D5,D3,2014-04-06,2014-02-23
P2,DPBOM000000140,가공,F2,D2,D5,D3,2014-05-06,2014-04-23
P2,DPBOM000000871,도장,F1,D1,,D1,2014-06-22,2014-03-31
P2,DPBOM000000152,가공,F2,D2,D5,D3,2014-05-25,2014-05-20
P2,DPBOM000000153,족장,F3,D3,,D4,2014-05-27,2014-02-19
P2,DPBOM000000154,공작,F2,D4,D5,D3,2014-06-04,2014-05-28
P2,DPBOM000000155,철의장,F2,D5,D5,D3,2014-04-09,2013-12-03
P2,DPBOM000000156,가공,F2,D2,D5,D3,2014-05-06,2014-04-22
P2,DPBOM000000872,가공,F2,D2,D5,D3,2014-05-07,2014-04-22
P2,DPBOM000000873,도장,F1,D1,,D1,2014-06-25,2014-03-31
P2,DPBOM000000157,가공,F2,D2,D5,D3,2014-05-28,2014-05-25
P2,DPBOM000000158,족장,F3,D3,,D4,2014-05-26,2014-02-19
P2,DPBOM000000159,공작,F2,D4,D5,D3,2014-06-17,2014-05-28
P2,DPBOM000000874,철의장,F2,D5,D5,D3,2014-04-14,2013-12-03
P2,DPBOM000000160,가공,F2,D2,D5,D3,2014-05-21,2014-05-18
P2,DPBOM000000875,도장,F1,D1,,D1,2014-06-19,2014-03-31
P2,DPBOM000000161,가공,F2,D2,,D3,2014-05-12,2014-05-05
P2,DPBOM000000162,족장,F3,D3,,D4,2014-05-26,2014-02-19
P2,DPBOM000000163,공작,F2,D4,,D3,2014-06-01,2014-05-22
P2,DPBOM000000164,철의장,F2,D5,,D3,2014-04-07,2014-02-16
P2,DPBOM000000165,가공,F2,D2,,D3,2014-05-06,2014-04-24
P2,DPBOM000000166,가공,F2,D2,,D3,2014-05-06,2014-04-24
P2,DPBOM000000876,도장,F1,D1,,D1,2014-06-18,2014-03-31
P2,DPBOM000000167,가공,F2,D2,,D3,2014-05-12,2014-05-05
P2,DPBOM000000168,족장,F3,D3,,D4,2014-05-25,2014-02-19
P2,DPBOM000000169,공작,F2,D4,,D3,2014-06-01,2014-05-22
P2,DPBOM000000170,철의장,F2,D5,,D3,2014-04-06,2014-02-23
P2,DPBOM000000171,가공,F2,D2,,D3,2014-05-06,2014-04-24
P2,DPBOM000000877,도장,F1,D1,,D1,2014-05-14,2014-04-15
P2,DPBOM000000172,가공,F2,D2,,D3,2014-05-06,2014-05-04
P2,DPBOM000000173,족장,F3,D3,,D4,2014-05-08,2014-02-19
P2,DPBOM000000174,공작,F2,D4,,D3,2014-05-27,2014-05-18
P2,DPBOM000000878,철의장,F2,D5,,D3,2014-03-18,2014-02-04
P2,DPBOM000000175,가공,F2,D2,,D3,2014-05-06,2014-05-04
P2,DPBOM000000176,가공,F2,D2,,D3,2014-05-06,2014-05-04
P2,DPBOM000000879,도장,F1,D1,,D1,2014-05-14,2014-04-15
P2,DPBOM000000177,가공,F2,D2,,D3,2014-05-07,2014-05-04
P2,DPBOM000000178,족장,F3,D3,,D4,2014-05-14,2014-02-19
P2,DPBOM000000179,공작,F2,D4,,D3,2014-06-01,2014-05-18
P2,DPBOM000000180,철의장,F2,D5,,D3,2014-03-18,2014-02-04
P2,DPBOM000000181,가공,F2,D2,,D3,2014-05-06,2014-05-04
P2,DPBOM000000880,도장,F1,D1,,D1,2014-04-13,2014-04-15
P2,DPBOM000000182,가공,F2,D2,D5,D3,2014-03-03,2014-02-26
P2,DPBOM000000183,족장,F3,D3,,D4,2014-03-10,2014-02-19
P2,DPBOM000000184,공작,F2,D4,D5,D3,2014-03-10,2014-03-05
P2,DPBOM000000185,철의장,F2,D5,D5,D3,2013-12-26,2013-12-31
P2,DPBOM000000186,가공,F2,D2,D5,D3,2014-02-16,2014-02-11
P2,DPBOM000000187,가공,F2,D2,D5,D3,2014-02-17,2014-02-11
P2,DPBOM000000881,도장,F1,D1,,D1,2014-04-13,2014-04-15
P2,DPBOM000000188,가공,F2,D2,D5,D3,2014-03-05,2014-02-26
P2,DPBOM000000189,족장,F3,D3,,D4,2014-03-13,2014-02-19
P2,DPBOM000000190,공작,F2,D4,D5,D3,2014-03-13,2014-03-05
P2,DPBOM000000191,철의장,F2,D5,D5,D3,2013-12-31,2013-12-31
P2,DPBOM000000192,가공,F2,D2,D5,D3,2014-02-19,2014-02-16
P2,DPBOM000000882,도장,F1,D1,,D1,2014-04-15,2014-04-15
P2,DPBOM000000193,가공,F2,D2,D5,D3,2014-02-09,2014-02-05
P2,DPBOM000000194,족장,F3,D3,,D4,2014-02-25,2014-02-19
P2,DPBOM000000195,공작,F2,D4,D5,D3,2014-02-25,2014-02-20
P2,DPBOM000000196,철의장,F2,D5,D5,D3,2013-12-05,2013-12-29
P2,DPBOM000000197,가공,F2,D2,D5,D3,2014-02-04,2014-01-30
P2,DPBOM000000198,가공,F2,D2,D5,D3,2014-02-04,2014-01-30
P2,DPBOM000000883,도장,F1,D1,,D1,2014-04-14,2014-04-15
P2,DPBOM000000199,가공,F2,D2,D5,D3,2014-02-12,2014-02-06
P2,DPBOM000000200,족장,F3,D3,,D4,2014-02-25,2014-02-19
P2,DPBOM000000201,공작,F2,D4,D5,D3,2014-02-25,2014-02-20
P2,DPBOM000000202,철의장,F2,D5,D5,D3,2013-12-11,2013-12-29
P2,DPBOM000000203,가공,F2,D2,D5,D3,2014-02-04,2014-01-30
P2,DPBOM000000884,도장,F1,D1,,D1,2014-06-24,2014-03-31
P2,DPBOM000000204,가공,F2,D2,D5,D3,2014-05-26,2014-05-21
P2,DPBOM000000205,족장,F3,D3,,D4,2014-06-01,2014-02-19
P2,DPBOM000000206,공작,F2,D4,D5,D3,2014-06-04,2014-06-01
P2,DPBOM000000207,철의장,F2,D5,D5,D3,2014-04-07,2013-12-03
P2,DPBOM000000208,가공,F2,D2,D5,D3,2014-05-12,2014-05-06
P2,DPBOM000000209,가공,F2,D2,D5,D3,2014-05-06,2014-04-23
P2,DPBOM000000885,도장,F1,D1,,D1,2014-06-26,2014-03-31
P2,DPBOM000000210,가공,F2,D2,D5,D3,2014-05-28,2014-05-25
P2,DPBOM000000211,족장,F3,D3,,D4,2014-05-22,2014-02-19
P2,DPBOM000000212,공작,F2,D4,D5,D3,2014-06-16,2014-06-01
