No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
9131,DPBOM000000612,철의장,F1,,D3,2022-09-02,2022-09-02
9132,DPBOM000009132,의장(설치),F5,D1,D7,2022-11-05,2022-10-21
9133,DPBOM000009133,철의장,F5,D1,D7,2022-10-17,2022-07-02
9134,DPBOM000001539,의장(설치),F1,,D3,2022-11-10,2022-08-15
9135,DPBOM000009135,의장(설치),F1,,D3,2022-11-05,2022-10-06
9136,DPBOM000001342,철의장,F1,,D3,2022-10-16,2022-08-11
9137,DPBOM000009137,의장(설치),F5,D1,D7,2022-11-05,2022-10-21
9138,DPBOM000009138,철의장,F5,D1,D7,2022-10-17,2022-07-02
9139,DPBOM000001540,의장(설치),F1,,D3,2022-11-10,2022-08-15
9140,DPBOM000009140,의장(설치),F1,,D3,2022-11-05,2022-10-06
9141,DPBOM000001343,철의장,F1,,D3,2022-10-16,2022-08-11
9142,DPBOM000009142,의장(설치),F5,D1,D7,2022-10-24,2022-10-21
9143,DPBOM000009143,철의장,F5,D1,D7,2022-10-02,2022-08-20
9144,DPBOM000001885,의장(설치),F2,,D4,2022-10-24,2022-10-17
9145,DPBOM000009145,의장(설치),F3,,D5,2022-10-24,2022-09-25
9146,DPBOM000001344,제작,F2,,D4,2022-10-02,2022-09-22
9147,DPBOM000009147,제작,F3,,D5,2022-10-02,2022-08-22
9148,DPBOM000001876,Supp 제작,F2,,D4,2022-10-02,2022-09-22
9149,DPBOM000009149,Supp 제작,F3,,D5,2022-10-02,2022-08-22
9150,DPBOM000009150,의장(설치),F1,,D3,2022-10-28,2022-08-15
9151,DPBOM000001891,의장(설치),F7,,D4,2022-10-24,2022-10-13
9152,DPBOM000000962,철의장,F7,,D4,2022-10-06,2022-06-26
9153,DPBOM000009153,의장(설치),F5,D1,D7,2022-10-24,2022-10-21
9154,DPBOM000009154,철의장,F5,D1,D7,2022-10-02,2022-08-20
9155,DPBOM000001886,의장(설치),F2,,D4,2022-10-24,2022-10-17
9156,DPBOM000009156,의장(설치),F3,,D5,2022-10-24,2022-09-25
9157,DPBOM000001318,제작,F2,,D4,2022-10-02,2022-09-22
9158,DPBOM000009158,제작,F3,,D5,2022-10-02,2022-08-22
9159,DPBOM000001877,Supp 제작,F2,,D4,2022-10-02,2022-09-22
9160,DPBOM000009160,Supp 제작,F3,,D5,2022-10-02,2022-08-22
9161,DPBOM000009161,의장(설치),F1,,D3,2022-10-28,2022-08-15
9162,DPBOM000009162,의장(설치),F2,,D4,2022-10-29,2022-10-17
9163,DPBOM000009163,제작,F2,,D4,2022-10-06,2022-08-22
9164,DPBOM000009164,의장(설치),F2,,D4,2022-10-29,2022-10-17
9165,DPBOM000009165,제작,F2,,D4,2022-10-06,2022-08-22
9166,DPBOM000009166,의장,F1,,D3,2022-10-16,2022-08-16
9167,DPBOM000000597,철의장,F10,,D9,2022-08-04,2022-07-31
9168,DPBOM000002138,계획,F2,,D4,2022-07-24,2022-07-03
9169,DPBOM000009169,계획,F5,D1,D7,2022-07-01,2022-06-13
9170,DPBOM000000841,의장,F1,,D3,2022-09-23,2022-08-16
9171,DPBOM000009171,의장,F1,,D3,2022-09-23,2022-08-16
9172,DPBOM000000598,철의장,F1,,D3,2022-07-09,2022-07-09
9173,DPBOM000009173,의장(설치),F5,D1,D7,2022-10-08,2022-10-08
9174,DPBOM000009174,철의장,F5,D1,D7,2022-09-11,2022-07-02
9175,DPBOM000001374,의장(설치),F1,,D3,2022-10-09,2022-08-15
9176,DPBOM000009176,의장(설치),F1,,D3,2022-10-08,2022-09-02
9177,DPBOM000001139,철의장,F1,,D3,2022-09-12,2022-08-06
9178,DPBOM000009178,의장(설치),F7,,D4,2022-11-20,2022-11-19
9179,DPBOM000009179,의장(설치),F5,D1,D7,2022-10-08,2022-10-08
9180,DPBOM000009180,철의장,F5,D1,D7,2022-09-11,2022-07-02
9181,DPBOM000001375,의장(설치),F1,,D3,2022-10-09,2022-08-15
9182,DPBOM000009182,의장(설치),F1,,D3,2022-10-08,2022-09-02
9183,DPBOM000001140,철의장,F1,,D3,2022-09-12,2022-08-07
9184,DPBOM000005960,의장(설치),F7,,D4,2022-09-25,2022-09-12
9185,DPBOM000005961,철의장,F7,,D4,2022-09-01,2022-07-11
9186,DPBOM000009186,의장(설치),F5,D1,D7,2022-09-25,2022-09-23
9187,DPBOM000009187,철의장,F5,D1,D7,2022-09-01,2022-07-23
9188,DPBOM000002086,의장(설치),F2,,D4,2022-08-15,2022-08-05
9189,DPBOM000000738,제작,F2,,D4,2022-07-23,2022-07-11
9190,DPBOM000000739,Supp 제작,F2,,D4,2022-07-23,2022-07-11
9191,DPBOM000009191,의장(설치),F2,,D4,2022-08-01,2022-08-01
9192,DPBOM000009192,제작,F2,,D4,2022-07-02,2022-06-27
9193,DPBOM000009193,Supp 제작,F2,,D4,2022-07-02,2022-06-27
9194,DPBOM000009194,의장(설치),F1,,D3,2022-09-26,2022-08-15
9195,DPBOM000005965,의장(설치),F7,,D4,2022-09-25,2022-09-12
9196,DPBOM000005966,철의장,F7,,D4,2022-09-01,2022-06-26
9197,DPBOM000009197,의장(설치),F5,D1,D7,2022-09-25,2022-09-23
9198,DPBOM000009198,철의장,F5,D1,D7,2022-09-01,2022-07-23
9199,DPBOM000002118,의장(설치),F2,,D4,2022-08-15,2022-08-05
9200,DPBOM000000740,제작,F2,,D4,2022-07-23,2022-07-11
9201,DPBOM000000741,Supp 제작,F2,,D4,2022-07-23,2022-07-11
9202,DPBOM000009202,의장(설치),F2,,D4,2022-08-01,2022-08-01
9203,DPBOM000009203,제작,F2,,D4,2022-07-02,2022-06-27
9204,DPBOM000009204,Supp 제작,F2,,D4,2022-07-02,2022-06-27
9205,DPBOM000009205,의장(설치),F1,,D3,2022-09-26,2022-08-15
9206,DPBOM000009206,의장(설치),F5,D1,D7,2022-09-23,2022-09-23
9207,DPBOM000005973,제작,F2,,D4,2022-07-23,2022-06-30
9208,DPBOM000009208,의장(설치),F5,D1,D7,2022-09-23,2022-09-23
9209,DPBOM000005978,제작,F2,,D4,2022-07-23,2022-06-30
9210,DPBOM000009210,의장(설치),F7,,D4,2022-10-24,2022-10-17
9211,DPBOM000009211,계획,F2,,D4,2022-07-22,2022-07-09
9212,DPBOM000009212,계획,F5,D1,D7,2022-07-03,2022-06-13
9213,DPBOM000000658,의장,F1,,D3,2022-09-19,2022-08-19
9214,DPBOM000009214,의장,F1,,D3,2022-09-19,2022-09-19
9215,DPBOM000000349,철의장,F1,,D3,2022-07-31,2022-07-31
9216,DPBOM000009216,의장(설치),F5,D1,D7,2022-10-06,2022-10-07
9217,DPBOM000009217,철의장,F5,D1,D7,2022-09-09,2022-07-02
9218,DPBOM000001246,의장(설치),F1,,D3,2022-10-07,2022-08-15
9219,DPBOM000009219,의장(설치),F1,,D3,2022-10-06,2022-09-02
9220,DPBOM000000963,철의장,F1,,D3,2022-09-10,2022-08-06
9221,DPBOM000009221,의장(설치),F5,D1,D7,2022-10-06,2022-10-07
9222,DPBOM000009222,철의장,F5,D1,D7,2022-09-09,2022-07-02
9223,DPBOM000001247,의장(설치),F1,,D3,2022-10-07,2022-08-15
9224,DPBOM000009224,의장(설치),F1,,D3,2022-10-06,2022-09-02
9225,DPBOM000000964,철의장,F1,,D3,2022-09-10,2022-08-06
9226,DPBOM000009226,의장(설치),F7,,D4,2022-09-23,2022-09-12
9227,DPBOM000009227,철의장,F7,,D4,2022-08-29,2022-08-05
9228,DPBOM000009228,의장(설치),F5,D1,D7,2022-09-23,2022-09-23
9229,DPBOM000009229,철의장,F5,D1,D7,2022-08-29,2022-08-20
9230,DPBOM000001908,의장(설치),F2,,D4,2022-09-24,2022-08-05
9231,DPBOM000009231,제작,F2,,D4,2022-08-29,2022-08-18
9232,DPBOM000009232,Supp 제작,F2,,D4,2022-08-29,2022-08-18
9233,DPBOM000009233,의장(설치),F2,,D4,2022-09-08,2022-08-29
9234,DPBOM000009234,제작,F2,,D4,2022-08-11,2022-08-04
9235,DPBOM000009235,Supp 제작,F2,,D4,2022-08-11,2022-08-04
9236,DPBOM000009236,의장(설치),F1,,D3,2022-09-24,2022-08-15
9237,DPBOM000009237,의장(설치),F7,,D4,2022-09-23,2022-09-12
9238,DPBOM000009238,철의장,F7,,D4,2022-08-29,2022-08-05
9239,DPBOM000009239,의장(설치),F5,D1,D7,2022-09-23,2022-09-23
9240,DPBOM000009240,철의장,F5,D1,D7,2022-08-29,2022-08-20
9241,DPBOM000001909,의장(설치),F2,,D4,2022-09-24,2022-08-05
9242,DPBOM000009242,제작,F2,,D4,2022-08-29,2022-08-18
9243,DPBOM000009243,Supp 제작,F2,,D4,2022-08-29,2022-08-18
9244,DPBOM000009244,의장(설치),F2,,D4,2022-09-08,2022-08-29
9245,DPBOM000009245,제작,F2,,D4,2022-08-11,2022-08-04
9246,DPBOM000009246,Supp 제작,F2,,D4,2022-08-11,2022-08-04
9247,DPBOM000009247,의장(설치),F1,,D3,2022-09-24,2022-08-15
9248,DPBOM000009248,의장(설치),F5,D1,D7,2022-09-19,2022-09-19
9249,DPBOM000009249,의장(설치),F2,,D4,2022-09-26,2022-08-05
9250,DPBOM000009250,제작,F2,,D4,2022-09-03,2022-06-30
9251,DPBOM000009251,의장(설치),F5,D1,D7,2022-09-19,2022-09-19
9252,DPBOM000009252,의장(설치),F2,,D4,2022-09-26,2022-08-05
9253,DPBOM000009253,제작,F2,,D4,2022-09-03,2022-06-30
9254,DPBOM000009254,의장,F1,,D3,2022-09-19,2022-08-19
9255,DPBOM000005986,계획,F2,,D4,2022-08-13,2022-07-09
9256,DPBOM000009256,계획,F5,D1,D7,2022-08-13,2022-06-13
9257,DPBOM000000810,의장,F1,,D3,2022-10-16,2022-08-19
9258,DPBOM000001960,의장,F1,,D3,2022-10-21,2022-09-23
9259,DPBOM000000532,철의장,F1,,D3,2022-08-29,2022-08-29
9260,DPBOM000009260,의장(설치),F5,D1,D7,2022-11-04,2022-10-21
9261,DPBOM000009261,철의장,F5,D1,D7,2022-10-16,2022-07-02
9262,DPBOM000001248,의장(설치),F1,,D3,2022-11-06,2022-08-15
9263,DPBOM000009263,의장(설치),F1,,D3,2022-11-04,2022-10-06
9264,DPBOM000000965,철의장,F1,,D3,2022-10-14,2022-08-06
9265,DPBOM000009265,의장(설치),F7,,D4,2022-12-04,2022-11-26
9266,DPBOM000009266,의장(설치),F5,D1,D7,2022-11-04,2022-10-21
9267,DPBOM000009267,철의장,F5,D1,D7,2022-10-16,2022-07-02
9268,DPBOM000001249,의장(설치),F1,,D3,2022-11-06,2022-08-15
9269,DPBOM000009269,의장(설치),F1,,D3,2022-11-04,2022-10-06
9270,DPBOM000000966,철의장,F1,,D3,2022-10-14,2022-08-06
9271,DPBOM000006000,의장(설치),F7,,D4,2022-10-22,2022-10-09
9272,DPBOM000006001,철의장,F7,,D4,2022-10-06,2022-08-29
9273,DPBOM000009273,의장(설치),F5,D1,D7,2022-10-22,2022-10-21
9274,DPBOM000009274,철의장,F5,D1,D7,2022-10-06,2022-08-20
9275,DPBOM000002060,의장(설치),F2,,D4,2022-10-29,2022-08-29
9276,DPBOM000000613,제작,F2,,D4,2022-10-06,2022-08-29
9277,DPBOM000000614,Supp 제작,F2,,D4,2022-10-06,2022-08-29
9278,DPBOM000009278,의장(설치),F2,,D4,2022-10-15,2022-08-29
9279,DPBOM000009279,제작,F2,,D4,2022-09-19,2022-08-29
9280,DPBOM000009280,Supp 제작,F2,,D4,2022-09-19,2022-08-29
9281,DPBOM000006005,의장(설치),F1,,D3,2022-10-28,2022-08-15
9282,DPBOM000001892,의장(설치),F7,,D4,2022-10-22,2022-10-09
9283,DPBOM000000615,철의장,F7,,D4,2022-10-03,2022-06-26
9284,DPBOM000009284,의장(설치),F5,D1,D7,2022-10-22,2022-10-21
9285,DPBOM000009285,철의장,F5,D1,D7,2022-10-06,2022-08-20
9286,DPBOM000002061,의장(설치),F2,,D4,2022-10-29,2022-08-29
9287,DPBOM000000616,제작,F2,,D4,2022-10-06,2022-08-29
9288,DPBOM000000617,Supp 제작,F2,,D4,2022-10-06,2022-08-29
9289,DPBOM000009289,의장(설치),F2,,D4,2022-10-15,2022-08-29
9290,DPBOM000009290,제작,F2,,D4,2022-09-19,2022-08-29
9291,DPBOM000009291,Supp 제작,F2,,D4,2022-09-19,2022-08-29
9292,DPBOM000006011,의장(설치),F1,,D3,2022-10-28,2022-08-15
9293,DPBOM000009293,의장(설치),F5,D1,D7,2022-10-21,2022-10-21
9294,DPBOM000001895,의장(설치),F2,,D4,2022-10-29,2022-08-29
9295,DPBOM000000618,제작,F2,,D4,2022-09-29,2022-06-30
9296,DPBOM000009296,의장(설치),F5,D1,D7,2022-10-21,2022-10-21
9297,DPBOM000001896,의장(설치),F2,,D4,2022-10-29,2022-08-29
9298,DPBOM000000620,제작,F2,,D4,2022-09-29,2022-06-30
9299,DPBOM000009299,의장,F1,,D3,2022-10-16,2022-08-19
9300,DPBOM000009300,의장(설치),F7,,D4,2022-11-27,2022-11-17
9301,DPBOM000006022,계획,F2,,D4,2022-08-21,2022-07-09
9302,DPBOM000009302,계획,F5,D1,D7,2022-08-15,2022-06-13
