프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
P3,D67,DPT4312,DNAME1423,2020-06-13,DPT431220200613,D128,R2,RNAME9
P3,D177,DPT4704,DNAME1460,2020-06-14,DPT470420200614,D73,R1,RNAME20
P3,D177,DPT4704,DNAME1460,2020-06-14,DPT470420200614,D73,R1,RNAME20
P3,D177,DPT4704,DNAME1467,2020-06-14,DPT470420200614,D73,R1,RNAME20
P3,D177,DPT4704,DNAME1467,2020-06-14,DPT470420200614,D73,R1,RNAME20
P3,D177,DPT4705,DNAME1479,2020-06-14,DPT470520200614,D73,R1,RNAME20
P3,D177,DPT4705,DNAME1479,2020-06-14,DPT470520200614,D73,R1,RNAME20
P3,D177,DPT4705,DNAME1479,2020-06-14,DPT470520200614,D73,R1,RNAME20
P3,D177,DPT4705,DNAME1478,2020-06-14,DPT470520200614,D73,R1,RNAME20
P3,D177,DPT4705,DNAME1478,2020-06-14,DPT470520200614,D73,R1,RNAME20
P3,D177,DPT4705,DNAME1478,2020-06-14,DPT470520200614,D73,R1,RNAME20
P3,D177,DPT4706,DNAME1488,2020-06-14,DPT470620200614,D73,R1,RNAME20
P3,D177,DPT4706,DNAME1488,2020-06-14,DPT470620200614,D73,R1,RNAME20
P3,D177,DPT4706,DNAME1488,2020-06-14,DPT470620200614,D73,R1,RNAME20
P3,D177,DPT4706,DNAME1492,2020-06-14,DPT470620200614,D73,R1,RNAME20
P3,D177,DPT4706,DNAME1492,2020-06-14,DPT470620200614,D73,R1,RNAME20
P3,D177,DPT4706,DNAME1492,2020-06-14,DPT470620200614,D73,R1,RNAME20
P3,D177,DPT4707,DNAME1518,2020-06-14,DPT470720200614,D73,R1,RNAME20
P3,D177,DPT4707,DNAME1518,2020-06-14,DPT470720200614,D73,R1,RNAME20
P3,D177,DPT4707,DNAME1518,2020-06-14,DPT470720200614,D73,R1,RNAME20
P3,D177,DPT4707,DNAME1514,2020-06-14,DPT470720200614,D73,R1,RNAME20
P3,D177,DPT4707,DNAME1514,2020-06-14,DPT470720200614,D73,R1,RNAME20
P3,D177,DPT4707,DNAME1514,2020-06-14,DPT470720200614,D73,R1,RNAME20
P3,D177,DPT4708,DNAME1535,2020-06-14,DPT470820200614,D73,R1,RNAME20
P3,D177,DPT4708,DNAME1535,2020-06-14,DPT470820200614,D73,R1,RNAME20
P3,D177,DPT4708,DNAME1535,2020-06-14,DPT470820200614,D73,R1,RNAME20
P3,D177,DPT4709,DNAME1579,2020-06-14,DPT470920200614,D73,R1,RNAME20
P3,D177,DPT4709,DNAME1579,2020-06-14,DPT470920200614,D73,R1,RNAME20
P3,D177,DPT4710,DNAME1641,2020-06-14,DPT471020200614,D73,R1,RNAME20
P3,D177,DPT4710,DNAME1641,2020-06-14,DPT471020200614,D73,R1,RNAME20
P3,D67,DPT4311,DNAME1421,2020-06-14,DPT431120200614,D128,R5,RNAME8
P3,D67,DPT4311,DNAME1421,2020-06-14,DPT431120200614,D128,R5,RNAME8
P3,D67,DPT4311,DNAME1421,2020-06-14,DPT431120200614,D128,R5,RNAME8
P3,D67,DPT4311,DNAME1421,2020-06-14,DPT431120200614,D128,R5,RNAME8
P3,D67,DPT4311,DNAME1421,2020-06-14,DPT431120200614,D128,R5,RNAME8
P3,D67,DPT4476,DNAME1629,2020-06-14,DPT447620200614,#N/A,R16,RNAME5
P3,D67,DPT4476,DNAME1629,2020-06-14,DPT447620200614,#N/A,R16,RNAME5
P3,D67,DPT4476,DNAME1629,2020-06-14,DPT447620200614,#N/A,R16,RNAME5
P3,D67,DPT4476,DNAME1629,2020-06-14,DPT447620200614,#N/A,R16,RNAME5
P3,D67,DPT4476,DNAME1629,2020-06-14,DPT447620200614,#N/A,R16,RNAME5
P3,D67,DPT4476,DNAME1629,2020-06-14,DPT447620200614,#N/A,R16,RNAME5
P3,D67,DPT4476,DNAME1629,2020-06-14,DPT447620200614,#N/A,R16,RNAME5
P3,D67,DPT4476,DNAME1629,2020-06-14,DPT447620200614,#N/A,R16,RNAME5
P3,D149,DPT4252,DNAME1379,2020-06-14,DPT425220200614,D301,R5,RNAME8
P3,D149,DPT4252,DNAME1379,2020-06-14,DPT425220200614,D301,R5,RNAME8
P3,D149,DPT4252,DNAME1379,2020-06-14,DPT425220200614,D301,R5,RNAME8
P3,D149,DPT4252,DNAME1379,2020-06-15,DPT425220200615,D292,R2,RNAME9
P3,D149,DPT4252,DNAME1379,2020-06-15,DPT425220200615,D292,R2,RNAME9
P3,D149,DPT4252,DNAME1379,2020-06-15,DPT425220200615,D292,R2,RNAME9
P3,D67,DPT4422,DNAME1563,2020-06-15,DPT442220200615,D67,R2,RNAME9
P3,D67,DPT4422,DNAME1563,2020-06-15,DPT442220200615,D67,R2,RNAME9
P3,D67,DPT4422,DNAME1563,2020-06-15,DPT442220200615,D67,R2,RNAME9
P3,D67,DPT4422,DNAME1563,2020-06-15,DPT442220200615,D67,R2,RNAME9
P3,D67,DPT4422,DNAME1563,2020-06-15,DPT442220200615,D67,R2,RNAME9
P3,D67,DPT4422,DNAME1563,2020-06-15,DPT442220200615,D67,R2,RNAME9
P3,D67,DPT4422,DNAME1563,2020-06-15,DPT442220200615,D67,R2,RNAME9
P3,D67,DPT4515,DNAME1648,2020-06-16,DPT451520200616,D84,R18,RNAME2
P3,D67,DPT4515,DNAME1648,2020-06-16,DPT451520200616,D84,R18,RNAME2
P3,D67,DPT4515,DNAME1648,2020-06-16,DPT451520200616,D84,R18,RNAME2
P3,D67,DPT4515,DNAME1648,2020-06-16,DPT451520200616,D84,R18,RNAME2
P3,D67,DPT4515,DNAME1648,2020-06-16,DPT451520200616,D84,R18,RNAME2
P3,D67,DPT4515,DNAME1648,2020-06-16,DPT451520200616,D84,R18,RNAME2
P3,D67,DPT4515,DNAME1648,2020-06-16,DPT451520200616,D84,R18,RNAME2
P3,D67,DPT4515,DNAME1648,2020-06-16,DPT451520200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4596,DNAME1724,2020-06-16,DPT459620200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D67,DPT4605,DNAME1739,2020-06-16,DPT460520200616,D84,R18,RNAME2
P3,D145,DPT4613,DNAME1778,2020-06-16,DPT461320200616,D115,R13,RNAME7
P3,D145,DPT4613,DNAME1778,2020-06-16,DPT461320200616,D115,R13,RNAME7
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D67,DPT4621,DNAME1798,2020-06-16,DPT462120200616,#N/A,R16,RNAME5
P3,D301,DPT4278,DNAME1831,2020-06-16,DPT427820200616,#N/A,R4,RNAME17
P3,D301,DPT4278,DNAME1831,2020-06-16,DPT427820200616,#N/A,R4,RNAME17
P3,D301,DPT4278,DNAME1831,2020-06-16,DPT427820200616,#N/A,R4,RNAME17
P3,D301,DPT4275,DNAME1835,2020-06-19,DPT427520200619,D301,R16,RNAME5
P3,D301,DPT4275,DNAME1835,2020-06-19,DPT427520200619,D301,R16,RNAME5
P3,D301,DPT4275,DNAME1835,2020-06-19,DPT427520200619,D301,R16,RNAME5
P3,D301,DPT4275,DNAME1835,2020-06-19,DPT427520200619,D301,R16,RNAME5
P3,D301,DPT4275,DNAME1835,2020-06-19,DPT427520200619,D301,R16,RNAME5
P3,D292,DPT4242,DNAME1348,2020-06-19,DPT424220200619,D292,R3,RNAME4
P3,D292,DPT4242,DNAME1348,2020-06-19,DPT424220200619,D292,R3,RNAME4
P3,D292,DPT4242,DNAME1348,2020-06-19,DPT424220200619,D292,R3,RNAME4
P3,D292,DPT4242,DNAME1348,2020-06-19,DPT424220200619,D292,R3,RNAME4
P3,D292,DPT4242,DNAME1348,2020-06-19,DPT424220200619,D292,R3,RNAME4
P3,D292,DPT4242,DNAME1348,2020-06-19,DPT424220200619,D292,R3,RNAME4
P3,D292,DPT4242,DNAME1348,2020-06-19,DPT424220200619,D292,R3,RNAME4
P3,D292,DPT4242,DNAME1348,2020-06-19,DPT424220200619,D292,R3,RNAME4
P3,D292,DPT4242,DNAME1348,2020-06-19,DPT424220200619,D292,R3,RNAME4
P3,D128,DPT4216,DNAME1378,2020-06-19,DPT421620200619,D128,R14,RNAME10
P3,D292,DPT4233,DNAME1332,2020-06-20,DPT423320200620,D292,R5,RNAME8
P3,D292,DPT4233,DNAME1332,2020-06-20,DPT423320200620,D292,R5,RNAME8
P3,D292,DPT4233,DNAME1332,2020-06-20,DPT423320200620,D292,R5,RNAME8
P3,D292,DPT4233,DNAME1332,2020-06-20,DPT423320200620,D292,R5,RNAME8
P3,D292,DPT4233,DNAME1332,2020-06-20,DPT423320200620,D292,R5,RNAME8
P3,D292,DPT4233,DNAME1332,2020-06-20,DPT423320200620,D292,R5,RNAME8
P3,D73,DPT4667,DNAME1503,2020-06-20,DPT466720200620,D73,R18,RNAME2
P3,D73,DPT4667,DNAME1503,2020-06-20,DPT466720200620,D73,R18,RNAME2
P3,D73,DPT4667,DNAME1503,2020-06-20,DPT466720200620,D73,R18,RNAME2
P3,D73,DPT4667,DNAME1503,2020-06-20,DPT466720200620,D73,R18,RNAME2
P3,D73,DPT4667,DNAME1502,2020-06-20,DPT466720200620,D73,R18,RNAME2
P3,D73,DPT4667,DNAME1502,2020-06-20,DPT466720200620,D73,R18,RNAME2
P3,D73,DPT4667,DNAME1502,2020-06-20,DPT466720200620,D73,R18,RNAME2
P3,D73,DPT4667,DNAME1502,2020-06-20,DPT466720200620,D73,R18,RNAME2
P3,D67,DPT4442,DNAME1608,2020-06-20,DPT444220200620,D62,R1,RNAME20
P3,D67,DPT4442,DNAME1608,2020-06-20,DPT444220200620,D62,R1,RNAME20
P3,D67,DPT4442,DNAME1608,2020-06-20,DPT444220200620,D62,R1,RNAME20
P3,D67,DPT4442,DNAME1608,2020-06-20,DPT444220200620,D62,R1,RNAME20
P3,D67,DPT4442,DNAME1608,2020-06-20,DPT444220200620,D62,R1,RNAME20
P3,D67,DPT4442,DNAME1608,2020-06-20,DPT444220200620,D62,R1,RNAME20
P3,D67,DPT4442,DNAME1608,2020-06-20,DPT444220200620,D62,R1,RNAME20
P3,D149,DPT4252,DNAME1376,2020-06-21,DPT425220200621,D301,R5,RNAME8
P3,D149,DPT4252,DNAME1376,2020-06-21,DPT425220200621,D301,R5,RNAME8
P3,D149,DPT4252,DNAME1376,2020-06-21,DPT425220200621,D301,R5,RNAME8
P3,D73,DPT4664,DNAME1444,2020-06-21,DPT466420200621,D73,R17,RNAME14
P3,D73,DPT4664,DNAME1444,2020-06-21,DPT466420200621,D73,R17,RNAME14
P3,D73,DPT4664,DNAME1444,2020-06-21,DPT466420200621,D73,R17,RNAME14
P3,D73,DPT4664,DNAME1444,2020-06-21,DPT466420200621,D73,R17,RNAME14
P3,D292,DPT4239,DNAME1338,2020-06-21,DPT423920200621,D73,R3,RNAME4
P3,D292,DPT4239,DNAME1338,2020-06-21,DPT423920200621,D73,R3,RNAME4
P3,D292,DPT4239,DNAME1338,2020-06-21,DPT423920200621,D73,R3,RNAME4
P3,D292,DPT4239,DNAME1338,2020-06-21,DPT423920200621,D73,R3,RNAME4
P3,D73,DPT4653,DNAME1328,2020-06-21,DPT465320200621,D73,R2,RNAME9
P3,D73,DPT4653,DNAME1328,2020-06-21,DPT465320200621,D73,R2,RNAME9
P3,D292,DPT4242,DNAME1348,2020-06-21,DPT424220200621,D292,R18,RNAME2
P3,D292,DPT4242,DNAME1348,2020-06-21,DPT424220200621,D292,R18,RNAME2
P3,D292,DPT4242,DNAME1348,2020-06-21,DPT424220200621,D292,R18,RNAME2
P3,D292,DPT4242,DNAME1348,2020-06-21,DPT424220200621,D292,R18,RNAME2
P3,D292,DPT4242,DNAME1348,2020-06-21,DPT424220200621,D292,R18,RNAME2
P3,D292,DPT4242,DNAME1348,2020-06-21,DPT424220200621,D292,R18,RNAME2
P3,D292,DPT4242,DNAME1348,2020-06-21,DPT424220200621,D292,R18,RNAME2
P3,D292,DPT4242,DNAME1348,2020-06-21,DPT424220200621,D292,R18,RNAME2
P3,D292,DPT4242,DNAME1348,2020-06-21,DPT424220200621,D292,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4637,DNAME1327,2020-06-21,DPT463720200621,D73,R18,RNAME2
P3,D73,DPT4639,DNAME1331,2020-06-21,DPT463920200621,D73,R2,RNAME9
P3,D73,DPT4639,DNAME1331,2020-06-21,DPT463920200621,D73,R2,RNAME9
P3,D73,DPT4639,DNAME1331,2020-06-21,DPT463920200621,D73,R2,RNAME9
P3,D73,DPT4639,DNAME1331,2020-06-21,DPT463920200621,D73,R2,RNAME9
P3,D73,DPT4639,DNAME1331,2020-06-21,DPT463920200621,D73,R2,RNAME9
P3,D73,DPT4642,DNAME1337,2020-06-21,DPT464220200621,D73,R18,RNAME2
P3,D73,DPT4642,DNAME1337,2020-06-21,DPT464220200621,D73,R18,RNAME2
P3,D73,DPT4642,DNAME1337,2020-06-21,DPT464220200621,D73,R18,RNAME2
P3,D73,DPT4642,DNAME1337,2020-06-21,DPT464220200621,D73,R18,RNAME2
P3,D73,DPT4642,DNAME1337,2020-06-21,DPT464220200621,D73,R18,RNAME2
P3,D73,DPT4649,DNAME1347,2020-06-21,DPT464920200621,D73,R2,RNAME9
P3,D73,DPT4649,DNAME1347,2020-06-21,DPT464920200621,D73,R2,RNAME9
P3,D73,DPT4649,DNAME1347,2020-06-21,DPT464920200621,D73,R2,RNAME9
P3,D128,DPT4210,DNAME1390,2020-06-21,DPT421020200621,D128,R9,RNAME19
P3,D128,DPT4210,DNAME1390,2020-06-21,DPT421020200621,D128,R9,RNAME19
P3,D292,DPT4243,DNAME1559,2020-06-22,DPT424320200622,D128,R3,RNAME4
P3,D292,DPT4243,DNAME1559,2020-06-22,DPT424320200622,D128,R3,RNAME4
P3,D292,DPT4243,DNAME1559,2020-06-22,DPT424320200622,D128,R3,RNAME4
P3,D292,DPT4243,DNAME1559,2020-06-22,DPT424320200622,D128,R3,RNAME4
P3,D292,DPT4243,DNAME1559,2020-06-22,DPT424320200622,D128,R3,RNAME4
P3,D73,DPT4669,DNAME1509,2020-06-22,DPT466920200622,#N/A,R16,RNAME5
P3,D73,DPT4669,DNAME1509,2020-06-22,DPT466920200622,#N/A,R16,RNAME5
P3,D73,DPT4669,DNAME1509,2020-06-22,DPT466920200622,#N/A,R16,RNAME5
P3,D73,DPT4669,DNAME1509,2020-06-22,DPT466920200622,#N/A,R16,RNAME5
P3,D149,DPT4229,DNAME1325,2020-06-22,DPT422920200622,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D67,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2020-06-22,DPT472020200622,D128,R3,RNAME4
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1594,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D73,DPT4680,DNAME1595,2020-06-22,DPT468020200622,D84,R6,RNAME6
P3,D84,DPT4701,DNAME1497,2020-06-23,DPT470120200623,D128,R3,RNAME4
P3,D84,DPT4701,DNAME1497,2020-06-23,DPT470120200623,D128,R3,RNAME4
P3,D84,DPT4701,DNAME1500,2020-06-23,DPT470120200623,D128,R3,RNAME4
P3,D84,DPT4701,DNAME1500,2020-06-23,DPT470120200623,D128,R3,RNAME4
P3,D67,DPT4418,DNAME1551,2020-06-23,DPT441820200623,D128,R3,RNAME4
P3,D67,DPT4418,DNAME1551,2020-06-23,DPT441820200623,D128,R3,RNAME4
P3,D67,DPT4418,DNAME1551,2020-06-23,DPT441820200623,D128,R3,RNAME4
P3,D67,DPT4418,DNAME1551,2020-06-23,DPT441820200623,D128,R3,RNAME4
P3,D67,DPT4418,DNAME1551,2020-06-23,DPT441820200623,D128,R3,RNAME4
P3,D128,DPT4218,DNAME1613,2020-06-23,DPT421820200623,D128,R3,RNAME4
P3,D128,DPT4218,DNAME1624,2020-06-23,DPT421820200623,D128,R3,RNAME4
P3,D128,DPT4218,DNAME1610,2020-06-23,DPT421820200623,D128,R3,RNAME4
P3,D128,DPT4218,DNAME1611,2020-06-23,DPT421820200623,D128,R3,RNAME4
P3,D128,DPT4218,DNAME1616,2020-06-23,DPT421820200623,D128,R3,RNAME4
P3,D128,DPT4218,DNAME1606,2020-06-23,DPT421820200623,D128,R3,RNAME4
P3,D128,DPT4216,DNAME1619,2020-06-23,DPT421620200623,D128,R5,RNAME8
P3,D128,DPT4216,DNAME1622,2020-06-23,DPT421620200623,D128,R5,RNAME8
P3,D128,DPT4216,DNAME1378,2020-06-23,DPT421620200623,D128,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2020-06-26,DPT472020200626,D292,R5,RNAME8
