No,프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
291,P3,D62,DPT4719,DNAME1826,2019-09-28,DPT471920190928,D62,R1,RNAME20
292,P3,D234,DPT4514,DNAME1647,2019-09-30,DPT451420190930,D292,R5,RNAME8
293,P3,D234,DPT4514,DNAME1647,2019-09-30,DPT451420190930,D292,R5,RNAME8
294,P3,D234,DPT4514,DNAME1647,2019-09-30,DPT451420190930,D292,R5,RNAME8
295,P3,D62,DPT4722,DNAME1839,2019-09-30,DPT472220190930,D62,R5,RNAME8
296,P3,D62,DPT4722,DNAME1839,2019-09-30,DPT472220190930,D62,R5,RNAME8
297,P3,D62,DPT4722,DNAME1839,2019-09-30,DPT472220190930,D62,R5,RNAME8
298,P3,D62,DPT4722,DNAME1839,2019-09-30,DPT472220190930,D62,R5,RNAME8
299,P3,D62,DPT4722,DNAME1839,2019-09-30,DPT472220190930,D62,R5,RNAME8
300,P3,D62,DPT4722,DNAME1839,2019-09-30,DPT472220190930,D62,R5,RNAME8
301,P3,D62,DPT4722,DNAME1839,2019-09-30,DPT472220190930,D62,R5,RNAME8
302,P3,D62,DPT4722,DNAME1839,2019-09-30,DPT472220190930,D62,R5,RNAME8
303,P3,D62,DPT4722,DNAME1839,2019-09-30,DPT472220190930,D62,R5,RNAME8
304,P3,D234,DPT4602,DNAME1736,2019-10-01,DPT460220191001,D292,R5,RNAME8
305,P3,D234,DPT4602,DNAME1736,2019-10-01,DPT460220191001,D292,R5,RNAME8
306,P3,D234,DPT4602,DNAME1736,2019-10-01,DPT460220191001,D292,R5,RNAME8
307,P3,D234,DPT4598,DNAME1726,2019-10-01,DPT459820191001,D292,R5,RNAME8
308,P3,D234,DPT4598,DNAME1726,2019-10-01,DPT459820191001,D292,R5,RNAME8
309,P3,D234,DPT4598,DNAME1726,2019-10-01,DPT459820191001,D292,R5,RNAME8
310,P3,D234,DPT4562,DNAME1709,2019-10-01,DPT456220191001,D292,R5,RNAME8
311,P3,D234,DPT4562,DNAME1709,2019-10-01,DPT456220191001,D292,R5,RNAME8
312,P3,D234,DPT4562,DNAME1709,2019-10-01,DPT456220191001,D292,R5,RNAME8
313,P3,D234,DPT4550,DNAME1700,2019-10-01,DPT455020191001,D292,R5,RNAME8
314,P3,D234,DPT4550,DNAME1700,2019-10-01,DPT455020191001,D292,R5,RNAME8
315,P3,D234,DPT4550,DNAME1700,2019-10-01,DPT455020191001,D292,R5,RNAME8
316,P3,D234,DPT4543,DNAME1693,2019-10-01,DPT454320191001,D292,R5,RNAME8
317,P3,D234,DPT4543,DNAME1693,2019-10-01,DPT454320191001,D292,R5,RNAME8
318,P3,D234,DPT4543,DNAME1693,2019-10-01,DPT454320191001,D292,R5,RNAME8
319,P3,D234,DPT4537,DNAME1682,2019-10-01,DPT453720191001,D292,R5,RNAME8
320,P3,D234,DPT4537,DNAME1682,2019-10-01,DPT453720191001,D292,R5,RNAME8
321,P3,D234,DPT4537,DNAME1682,2019-10-01,DPT453720191001,D292,R5,RNAME8
322,P3,D234,DPT4532,DNAME1674,2019-10-01,DPT453220191001,D292,R5,RNAME8
323,P3,D234,DPT4532,DNAME1674,2019-10-01,DPT453220191001,D292,R5,RNAME8
324,P3,D234,DPT4532,DNAME1674,2019-10-01,DPT453220191001,D292,R5,RNAME8
325,P3,D234,DPT4523,DNAME1666,2019-10-01,DPT452320191001,D292,R5,RNAME8
326,P3,D234,DPT4523,DNAME1666,2019-10-01,DPT452320191001,D292,R5,RNAME8
327,P3,D234,DPT4523,DNAME1666,2019-10-01,DPT452320191001,D292,R5,RNAME8
328,P3,D234,DPT4517,DNAME1653,2019-10-01,DPT451720191001,D292,R5,RNAME8
329,P3,D234,DPT4517,DNAME1653,2019-10-01,DPT451720191001,D292,R5,RNAME8
330,P3,D234,DPT4517,DNAME1653,2019-10-01,DPT451720191001,D292,R5,RNAME8
331,P3,D234,DPT4514,DNAME1647,2019-10-01,DPT451420191001,D292,R5,RNAME8
332,P3,D234,DPT4514,DNAME1647,2019-10-01,DPT451420191001,D292,R5,RNAME8
333,P3,D234,DPT4514,DNAME1647,2019-10-01,DPT451420191001,D292,R5,RNAME8
334,P3,D128,DPT4227,DNAME1853,2019-10-04,DPT422720191004,D128,R16,RNAME5
335,P3,D128,DPT4228,DNAME1855,2019-10-04,DPT422820191004,D128,R16,RNAME5
336,P3,D84,DPT4301,DNAME1415,2019-10-04,DPT430120191004,D84,R1,RNAME20
337,P3,D84,DPT4301,DNAME1415,2019-10-04,DPT430120191004,D84,R1,RNAME20
338,P3,D84,DPT4301,DNAME1415,2019-10-04,DPT430120191004,D84,R1,RNAME20
339,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
340,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
341,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
342,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
343,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
344,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
345,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
346,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
347,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
348,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
349,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
350,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
351,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
352,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
353,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
354,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
355,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
356,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
357,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
358,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
359,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
360,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
361,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
362,P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
363,P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
364,P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
365,P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
366,P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
367,P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
368,P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
369,P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
370,P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
371,P3,D84,DPT4561,DNAME1708,2019-10-11,DPT456120191011,D84,R5,RNAME8
372,P3,D84,DPT4561,DNAME1708,2019-10-11,DPT456120191011,D84,R5,RNAME8
373,P3,D84,DPT4561,DNAME1708,2019-10-11,DPT456120191011,D84,R5,RNAME8
374,P3,D128,DPT4224,DNAME1851,2019-10-12,DPT422420191012,D128,R5,RNAME8
375,P3,D128,DPT4224,DNAME1851,2019-10-12,DPT422420191012,D128,R5,RNAME8
376,P3,D73,DPT4354,DNAME1432,2019-10-15,DPT435420191015,D73,R2,RNAME9
377,P3,D73,DPT4354,DNAME1432,2019-10-15,DPT435420191015,D73,R2,RNAME9
378,P3,D73,DPT4357,DNAME1447,2019-10-15,DPT435720191015,D73,R2,RNAME9
379,P3,D73,DPT4357,DNAME1447,2019-10-15,DPT435720191015,D73,R2,RNAME9
380,P3,D73,DPT4373,DNAME1475,2019-10-25,DPT437320191025,D73,R1,RNAME20
381,P3,D73,DPT4373,DNAME1475,2019-10-25,DPT437320191025,D73,R1,RNAME20
382,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
383,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
384,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
385,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
386,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
387,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
388,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
389,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
390,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
391,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
392,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
393,P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
394,P3,D107,DPT4732,DNAME1865,2019-10-27,DPT473220191027,#N/A,R13,RNAME7
395,P3,D128,DPT4226,DNAME1854,2019-10-28,DPT422620191028,D128,R16,RNAME5
396,P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
397,P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
398,P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
399,P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
400,P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
401,P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
402,P3,D62,DPT4727,DNAME1827,2019-10-29,DPT472720191029,D62,R3,RNAME4
403,P3,D62,DPT4727,DNAME1827,2019-10-29,DPT472720191029,D62,R3,RNAME4
404,P3,D62,DPT4727,DNAME1827,2019-10-29,DPT472720191029,D62,R3,RNAME4
405,P3,D62,DPT4727,DNAME1827,2019-10-29,DPT472720191029,D62,R3,RNAME4
406,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
407,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
408,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
409,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
410,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
411,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
412,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
413,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
414,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
415,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
416,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
417,P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
418,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
419,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
420,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
421,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
422,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
423,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
424,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
425,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
426,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
427,P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
428,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
429,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
430,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
431,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
432,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
433,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
434,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
435,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
436,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
437,P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
438,P3,D62,DPT4719,DNAME1826,2019-11-03,DPT471920191103,D62,R5,RNAME8
439,P3,D62,DPT4719,DNAME1826,2019-11-03,DPT471920191103,D62,R5,RNAME8
440,P3,D62,DPT4719,DNAME1826,2019-11-03,DPT471920191103,D62,R5,RNAME8
441,P3,D62,DPT4719,DNAME1826,2019-11-03,DPT471920191103,D62,R5,RNAME8
442,P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
443,P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
444,P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
445,P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
446,P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
447,P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
448,P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
449,P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
450,P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
451,P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
452,P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
453,P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
454,P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
455,P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
456,P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
457,P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
458,P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
459,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
460,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
461,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
462,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
463,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
464,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
465,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
466,P3,D128,DPT4227,DNAME1853,2019-11-05,DPT422720191105,D128,R1,RNAME20
467,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
468,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
469,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
470,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
471,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
472,P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
473,P3,D84,DPT4284,DNAME1392,2019-11-08,DPT428420191108,D84,R16,RNAME5
474,P3,D84,DPT4284,DNAME1392,2019-11-08,DPT428420191108,D84,R16,RNAME5
475,P3,D73,DPT4354,DNAME1432,2019-11-08,DPT435420191108,D73,R1,RNAME20
476,P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
477,P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
478,P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
479,P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
480,P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
481,P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
482,P3,D84,DPT4516,DNAME1652,2019-11-08,DPT451620191108,D84,R16,RNAME5
483,P3,D84,DPT4516,DNAME1652,2019-11-08,DPT451620191108,D84,R16,RNAME5
484,P3,D84,DPT4516,DNAME1652,2019-11-08,DPT451620191108,D84,R16,RNAME5
485,P3,D84,DPT4516,DNAME1652,2019-11-08,DPT451620191108,D84,R16,RNAME5
486,P3,D292,DPT4413,DNAME1549,2019-11-09,DPT441320191109,D292,R10,RNAME11
487,P3,D128,DPT4228,DNAME1855,2019-11-09,DPT422820191109,D128,R1,RNAME20
488,P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
489,P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
490,P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
491,P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
492,P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
493,P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
494,P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
495,P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
496,P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
497,P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
498,P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
499,P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
500,P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
501,P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
502,P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
503,P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
504,P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
505,P3,D62,DPT4727,DNAME1827,2019-11-10,DPT472720191110,D62,R16,RNAME5
506,P3,D62,DPT4727,DNAME1827,2019-11-10,DPT472720191110,D62,R16,RNAME5
507,P3,D62,DPT4727,DNAME1827,2019-11-10,DPT472720191110,D62,R16,RNAME5
508,P3,D62,DPT4727,DNAME1827,2019-11-10,DPT472720191110,D62,R16,RNAME5
509,P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
510,P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
511,P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
512,P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
513,P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
514,P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
515,P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
516,P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
517,P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
518,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
519,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
520,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
521,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
522,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
523,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
524,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
525,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
526,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
527,P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
528,P3,D107,DPT4735,DNAME1841,2019-11-12,DPT473520191112,D114,R13,RNAME7
529,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
530,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
531,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
532,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
533,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
534,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
535,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
536,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
537,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
538,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
539,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
540,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
541,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
542,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
543,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
544,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
545,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
546,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
547,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
548,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
549,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
550,P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
551,P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
552,P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
553,P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
554,P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
555,P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
556,P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
557,P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
558,P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
559,P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
560,P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
561,P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
562,P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
563,P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
564,P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
565,P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
566,P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
567,P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
568,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
569,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
570,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
571,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
572,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
573,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
574,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
575,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
576,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
577,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
578,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
579,P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
