No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
"1,437",DPBOM000007711,의장(설치),F2,,D4,2022-09-04,2022-08-18
"1,438",DPBOM000002199,의장(설치),F2,,D4,2022-10-30,2022-10-30
"1,439",DPBOM000002254,의장(설치),F3,,D5,2022-09-11,2022-09-11
"1,440",DPBOM000000414,제작,F3,,D5,2022-08-06,2022-08-05
"1,441",DPBOM000007715,Supp 제작,F3,,D5,2022-07-21,2022-07-21
"1,442",DPBOM000002149,의장(설치),F3,,D5,2022-11-03,2022-10-31
"1,443",DPBOM000000248,제작,F3,,D5,2022-07-21,2022-07-21
"1,444",DPBOM000004728,Supp 제작,F3,,D5,2022-07-29,2022-07-29
"1,445",DPBOM000002294,의장(설치),F4,,D6,2022-09-11,2022-09-11
"1,446",DPBOM000007720,의장(설치),F1,,D3,2022-09-04,2022-09-04
"1,447",DPBOM000000418,철의장,F4,,D6,2022-08-14,2022-06-05
"1,448",DPBOM000007722,철의장,F1,,D3,2022-08-06,2022-08-06
"1,449",DPBOM000000465,의장(설치),F3,,D5,2022-08-18,2022-08-18
"1,450",DPBOM000000208,제작,F3,,D5,2022-07-22,2022-07-22
"1,451",DPBOM000007725,Supp 제작,F3,,D5,2022-07-22,2022-07-22
"1,452",DPBOM000000466,의장(설치),F3,,D5,2022-08-18,2022-08-18
"1,453",DPBOM000000209,제작,F3,,D5,2022-07-22,2022-07-22
"1,454",DPBOM000000210,Supp 제작,F3,,D5,2022-07-22,2022-07-22
"1,455",DPBOM000007729,의장(설치),F2,,D4,2022-08-19,2022-08-07
"1,456",DPBOM000000467,의장(설치),F3,,D5,2022-08-19,2022-08-18
"1,457",DPBOM000007731,제작,F2,,D4,2022-07-24,2022-07-22
"1,458",DPBOM000000211,제작,F3,,D5,2022-07-24,2022-07-24
"1,459",DPBOM000007733,Supp 제작,F2,,D4,2022-07-24,2022-07-22
"1,460",DPBOM000007734,의장(설치),F2,,D4,2022-08-19,2022-08-07
"1,461",DPBOM000000468,의장(설치),F3,,D5,2022-08-19,2022-08-18
"1,462",DPBOM000007736,제작,F2,,D4,2022-07-24,2022-07-22
"1,463",DPBOM000000213,제작,F3,,D5,2022-07-24,2022-07-24
"1,464",DPBOM000007738,Supp 제작,F2,,D4,2022-07-24,2022-07-22
"1,465",DPBOM000007739,의장(설치),F2,,D4,2022-08-08,2022-08-07
"1,466",DPBOM000007740,제작,F2,,D4,2022-07-24,2022-07-24
"1,467",DPBOM000007741,Supp 제작,F2,,D4,2022-07-24,2022-07-24
"1,468",DPBOM000007742,의장(설치),F2,,D4,2022-08-08,2022-08-07
"1,469",DPBOM000007743,제작,F2,,D4,2022-07-24,2022-07-24
"1,470",DPBOM000007744,Supp 제작,F2,,D4,2022-07-24,2022-07-24
"1,471",DPBOM000007745,의장(설치),F2,,D4,2022-11-11,2022-10-30
"1,472",DPBOM000007746,의장(설치),F1,,D3,2022-11-25,2022-11-24
"1,473",DPBOM000007747,계획,F5,,D7,2022-10-02,2022-10-02
"1,474",DPBOM000007748,계획,F4,,D6,2022-10-02,2022-10-02
"1,475",DPBOM000007749,계획,F3,,D5,2022-09-22,2022-09-22
"1,476",DPBOM000007750,의장,F4,,D6,2022-12-01,2022-11-19
"1,477",DPBOM000007751,철의장,F4,,D6,2022-10-07,2022-06-26
"1,478",DPBOM000007752,의장(설치),F8,,D5,2022-11-11,2022-10-08
"1,479",DPBOM000007753,의장(설치),F5,,D7,2022-11-13,2022-10-22
"1,480",DPBOM000007754,철의장,F5,,D7,2022-10-21,2022-09-25
"1,481",DPBOM000007755,의장(설치),F3,,D5,2022-11-11,2022-11-04
"1,482",DPBOM000007756,의장(설치),F3,,D5,2022-11-11,2022-09-25
"1,483",DPBOM000007757,제작,F3,,D5,2022-10-17,2022-09-19
"1,484",DPBOM000007758,제작,F3,,D5,2022-10-17,2022-09-01
"1,485",DPBOM000007759,Supp 제작,F3,,D5,2022-10-17,2022-08-06
"1,486",DPBOM000007760,Supp 제작,F3,,D5,2022-10-17,2022-09-01
"1,487",DPBOM000007761,의장(설치),F3,,D5,2022-11-13,2022-11-04
"1,488",DPBOM000007762,제작,F3,,D5,2022-10-17,2022-08-06
"1,489",DPBOM000007763,Supp 제작,F3,,D5,2022-09-29,2022-09-29
"1,490",DPBOM000007764,의장(설치),F3,,D5,2022-11-04,2022-10-31
"1,491",DPBOM000007765,제작,F3,,D5,2022-09-29,2022-09-29
"1,492",DPBOM000007766,Supp 제작,F3,,D5,2022-10-03,2022-10-03
"1,493",DPBOM000007767,의장(설치),F4,,D6,2022-11-13,2022-10-03
"1,494",DPBOM000007768,의장(설치),F4,,D6,2022-11-11,2022-10-02
"1,495",DPBOM000007769,의장(설치),F4,,D6,2022-11-11,2022-10-14
"1,496",DPBOM000007770,의장(설치),F4,,D6,2022-10-28,2022-10-23
"1,497",DPBOM000007771,철의장,F4,,D6,2022-10-17,2022-07-04
"1,498",DPBOM000007772,철의장,F4,,D6,2022-10-03,2022-08-20
"1,499",DPBOM000007773,의장(설치),F8,,D5,2022-11-11,2022-10-08
"1,500",DPBOM000007774,의장(설치),F5,,D7,2022-11-13,2022-10-22
"1,501",DPBOM000007775,철의장,F5,,D7,2022-10-21,2022-09-29
"1,502",DPBOM000007776,의장(설치),F3,,D5,2022-11-11,2022-10-14
"1,503",DPBOM000007777,제작,F3,,D5,2022-10-17,2022-09-19
"1,504",DPBOM000007778,Supp 제작,F3,,D5,2022-10-17,2022-07-31
"1,505",DPBOM000007779,의장(설치),F3,,D5,2022-11-13,2022-10-14
"1,506",DPBOM000007780,제작,F3,,D5,2022-10-14,2022-07-23
"1,507",DPBOM000007781,Supp 제작,F3,,D5,2022-09-29,2022-09-29
"1,508",DPBOM000007782,의장(설치),F3,,D5,2022-10-28,2022-10-28
"1,509",DPBOM000007783,제작,F3,,D5,2022-09-29,2022-09-29
"1,510",DPBOM000007784,Supp 제작,F3,,D5,2022-10-03,2022-10-03
"1,511",DPBOM000007785,의장(설치),F4,,D6,2022-11-13,2022-10-03
"1,512",DPBOM000007786,의장(설치),F4,,D6,2022-11-11,2022-10-02
"1,513",DPBOM000007787,의장(설치),F4,,D6,2022-11-11,2022-10-14
"1,514",DPBOM000007788,의장(설치),F4,,D6,2022-10-28,2022-10-23
"1,515",DPBOM000007789,철의장,F4,,D6,2022-10-17,2022-06-05
"1,516",DPBOM000007790,계획,F2,,D4,2022-07-08,2022-07-08
"1,517",DPBOM000007791,계획,F5,,D7,2022-07-08,2022-07-08
"1,518",DPBOM000007792,계획,F3,,D5,2022-07-08,2022-07-08
"1,519",DPBOM000007793,의장,F1,,D3,2022-09-04,2022-08-12
"1,520",DPBOM000007794,철의장,F1,,D3,2022-07-21,2022-06-26
"1,521",DPBOM000007795,의장(설치),F5,D1,D7,2022-09-10,2022-09-08
"1,522",DPBOM000007796,철의장,F5,D1,D7,2022-08-13,2022-08-11
"1,523",DPBOM000007797,제작,F3,,D5,2022-07-25,2022-07-25
"1,524",DPBOM000007798,Supp 제작,F3,,D5,2022-07-31,2022-07-31
"1,525",DPBOM000007799,의장(설치),F5,D1,D7,2022-09-10,2022-09-08
"1,526",DPBOM000007800,철의장,F5,D1,D7,2022-08-13,2022-08-11
"1,527",DPBOM000007801,제작,F3,,D5,2022-07-25,2022-07-25
"1,528",DPBOM000007802,Supp 제작,F3,,D5,2022-07-31,2022-07-31
"1,529",DPBOM000007803,의장(설치),F2,,D4,2022-08-18,2022-08-15
"1,530",DPBOM000007804,의장(설치),F3,,D5,2022-08-18,2022-08-18
"1,531",DPBOM000007805,제작,F2,,D4,2022-07-25,2022-07-25
"1,532",DPBOM000007806,제작,F3,,D5,2022-07-25,2022-07-25
"1,533",DPBOM000007807,Supp 제작,F2,,D4,2022-07-25,2022-07-25
"1,534",DPBOM000007808,Supp 제작,F3,,D5,2022-07-25,2022-07-25
"1,535",DPBOM000007809,의장(설치),F2,,D4,2022-08-18,2022-08-15
"1,536",DPBOM000007810,의장(설치),F3,,D5,2022-08-18,2022-08-18
"1,537",DPBOM000007811,제작,F2,,D4,2022-07-25,2022-07-25
"1,538",DPBOM000007812,제작,F3,,D5,2022-07-25,2022-07-25
"1,539",DPBOM000007813,Supp 제작,F2,,D4,2022-07-25,2022-07-25
"1,540",DPBOM000007814,Supp 제작,F3,,D5,2022-07-25,2022-07-25
"1,541",DPBOM000007815,계획,F2,,D4,2022-07-23,2022-07-23
"1,542",DPBOM000007816,계획,F5,,D7,2022-07-23,2022-07-23
"1,543",DPBOM000007817,계획,F3,,D5,2022-07-23,2022-07-23
"1,544",DPBOM000007818,의장,F1,,D3,2022-09-18,2022-08-12
"1,545",DPBOM000007819,철의장,F1,,D3,2022-08-01,2022-06-26
"1,546",DPBOM000007820,의장(설치),F5,D1,D7,2022-09-26,2022-09-26
"1,547",DPBOM000007821,철의장,F5,D1,D7,2022-09-01,2022-08-18
"1,548",DPBOM000007822,제작,F3,,D5,2022-08-06,2022-08-06
"1,549",DPBOM000007823,Supp 제작,F3,,D5,2022-08-08,2022-08-08
"1,550",DPBOM000007824,의장(설치),F5,D1,D7,2022-09-26,2022-09-26
"1,551",DPBOM000007825,철의장,F5,D1,D7,2022-09-04,2022-08-18
"1,552",DPBOM000007826,의장(설치),F3,,D5,2022-09-22,2022-09-22
"1,553",DPBOM000007827,제작,F3,,D5,2022-08-29,2022-07-31
"1,554",DPBOM000007828,Supp 제작,F3,,D5,2022-08-29,2022-08-06
"1,555",DPBOM000007829,제작,F3,,D5,2022-08-06,2022-08-06
"1,556",DPBOM000007830,Supp 제작,F3,,D5,2022-08-08,2022-08-08
"1,557",DPBOM000007831,의장(설치),F2,,D4,2022-09-04,2022-09-04
"1,558",DPBOM000007832,의장(설치),F3,,D5,2022-09-04,2022-09-03
"1,559",DPBOM000007833,제작,F2,,D4,2022-08-06,2022-08-01
"1,560",DPBOM000007834,제작,F3,,D5,2022-08-06,2022-07-31
"1,561",DPBOM000007835,Supp 제작,F2,,D4,2022-08-06,2022-08-01
"1,562",DPBOM000007836,Supp 제작,F3,,D5,2022-08-06,2022-07-31
"1,563",DPBOM000007837,의장(설치),F2,,D4,2022-09-09,2022-09-04
"1,564",DPBOM000007838,의장(설치),F3,,D5,2022-09-09,2022-09-09
"1,565",DPBOM000007839,제작,F2,,D4,2022-08-11,2022-08-01
"1,566",DPBOM000007840,제작,F3,,D5,2022-08-11,2022-07-31
"1,567",DPBOM000007841,Supp 제작,F2,,D4,2022-08-11,2022-08-01
"1,568",DPBOM000007842,Supp 제작,F3,,D5,2022-08-11,2022-07-31
"1,569",DPBOM000007843,의장(설치),F1,,D3,2022-11-07,2022-10-06
"1,570",DPBOM000004833,계획,F2,,D4,2022-08-11,2022-08-11
"1,571",DPBOM000000082,계획,F5,,D7,2022-08-12,2022-08-12
"1,572",DPBOM000000083,계획,F4,,D6,2022-08-12,2022-08-11
"1,573",DPBOM000000084,계획,F3,,D5,2022-07-30,2022-07-30
"1,574",DPBOM000002242,의장,F6,,D8,2022-10-08,2022-08-22
"1,575",DPBOM000002286,의장,F4,,D6,2022-10-06,2022-10-02
"1,576",DPBOM000000110,철의장,F6,,D8,2022-08-14,2022-06-23
"1,577",DPBOM000007851,철의장,F1,,D3,2022-08-07,2022-08-07
"1,578",DPBOM000000111,철의장,F4,,D6,2022-08-07,2022-07-09
"1,579",DPBOM000007853,의장(설치),F7,,D4,2022-10-08,2022-09-29
"1,580",DPBOM000000704,의장(설치),F8,,D5,2022-10-16,2022-10-03
"1,581",DPBOM000007855,철의장,F7,,D4,2022-09-16,2022-07-29
"1,582",DPBOM000007856,철의장,F8,,D5,2022-09-19,2022-09-04
"1,583",DPBOM000002519,의장(설치),F5,,D7,2022-10-16,2022-10-14
"1,584",DPBOM000000470,철의장,F5,,D7,2022-09-19,2022-09-08
"1,585",DPBOM000001789,의장(설치),F4,,D6,2022-11-25,2022-09-04
"1,586",DPBOM000000706,의장(설치),F3,,D5,2022-10-08,2022-09-17
"1,587",DPBOM000000473,제작,F3,,D5,2022-09-11,2022-08-22
"1,588",DPBOM000000474,Supp 제작,F3,,D5,2022-09-11,2022-08-22
"1,589",DPBOM000007863,의장(설치),F2,,D4,2022-10-10,2022-10-10
"1,590",DPBOM000000707,의장(설치),F3,,D5,2022-10-15,2022-09-17
"1,591",DPBOM000007865,제작,F2,,D4,2022-10-10,2022-10-10
"1,592",DPBOM000000475,제작,F3,,D5,2022-09-19,2022-08-29
"1,593",DPBOM000007867,Supp 제작,F2,,D4,2022-10-10,2022-10-10
"1,594",DPBOM000007868,Supp 제작,F3,,D5,2022-08-12,2022-08-12
"1,595",DPBOM000004860,의장(설치),F3,,D5,2022-09-30,2022-09-30
"1,596",DPBOM000004861,제작,F3,,D5,2022-08-18,2022-08-18
"1,597",DPBOM000004862,Supp 제작,F3,,D5,2022-08-18,2022-08-18
"1,598",DPBOM000002366,의장(설치),F1,,D3,2022-10-10,2022-08-19
"1,599",DPBOM000002463,의장(설치),F4,,D6,2022-10-16,2022-10-14
"1,600",DPBOM000007874,의장(설치),F1,,D3,2022-11-26,2022-11-26
"1,601",DPBOM000004866,철의장,F1,,D3,2022-09-01,2022-07-11
"1,602",DPBOM000000478,철의장,F4,,D6,2022-09-05,2022-07-09
"1,603",DPBOM000000708,의장(설치),F8,,D5,2022-10-16,2022-10-03
"1,604",DPBOM000000479,철의장,F8,,D5,2022-09-22,2022-09-04
"1,605",DPBOM000002520,의장(설치),F5,,D7,2022-10-16,2022-10-14
"1,606",DPBOM000000481,철의장,F5,,D7,2022-09-22,2022-09-08
"1,607",DPBOM000001790,의장(설치),F4,,D6,2022-10-16,2022-09-04
"1,608",DPBOM000000710,의장(설치),F3,,D5,2022-10-09,2022-09-17
"1,609",DPBOM000000484,제작,F3,,D5,2022-09-12,2022-08-22
"1,610",DPBOM000000485,Supp 제작,F3,,D5,2022-09-12,2022-09-01
